Parent	Child	Abbrev	Canonical Name
A03232	A03234	ITEM	Fraunhofer Institute for Toxicology and Experimental Medicine, Hannover
A03232	A03235	EMFT	Fraunhofer Institute for Modular Solid State Technologies, Munich
A03232	A03236	IFU	Fraunhofer Institute for Atmospheric and Environmental Research
A03232	A03237	SCAI	Fraunhofer Institute for Algorithms and Scientific Computing, Saint Augustin
A03232	A03238	FIT	Fraunhofer Institute for Applied Information Technology, Saint Augustin
A03232	A03239	IOF	Fraunhofer Institute for Applied Optics and Precision Engineering, Jena
A03232	A03240	IAP	Fraunhofer Institute for Applied Polymer Research, Potsdam
A03232	A03241	IAF	Fraunhofer Institute for Applied Solid State Physics, Freiburg
A03232	A03242	IBMT	Fraunhofer Institute for Biomedical Engineering, Saint Ingbert
A03232	A03243	IBP	Fraunhofer Institute for Building Physics, Stuttgart
A03232	A03244	IKTS	Fraunhofer Institute for Ceramic Technologies and Sintered Materials, Dresden
A03232	A03245	ICT	Fraunhofer Institute for Chemical Technology, Berghausen
A03232	A03246	FEP	Fraunhofer Institute for Electron and Plasma Technology, Dresden
A03232	A03247	CNT	Fraunhofer Center for Nanoelectronic Technologies, Dresden
A03232	A03248	EMI	Ernst Mach Institute, Freiburg
A03232	A03249	IAO	Fraunhofer Institute for Industrial Engineering, Stuttgart
A03232	A03250	IOSB	Fraunhofer Institute for Information and Data Processing, Karlsruhe
A03232	A03251	IIS	Fraunhofer Institute for Integrated Circuits, Erlangen
A03232	A03252	IISB	Fraunhofer Institute for Integrated Systems and Device Technology, Erlangen
A03232	A03253	IGB	Fraunhofer Institute for Interfacial Engineering and Biotechnology, Stuttgart
A03232	A03254	ILT	Fraunhofer Institute for Laser Technology, Aachen
A03232	A03255	IFAM	Fraunhofer Institute for Manufacturing Engineering and Applied Materials Research, Bremen
A03232	A03256	IWS	Fraunhofer Institute for Material and Beam Technology, Dresden
A03232	A03257	IWM	Fraunhofer Institute for Mechanics of Materials, Freiburg
A03232	A03258	IMS2	Fraunhofer Institute for Microelectronic Circuits and Systems, Duisburg
A03232	A03259	IZFP	Fraunhofer Institute for Non-Destructive Testing, Saarbrucken
A03232	A03260	FIRST	Fraunhofer Institute for Computer Architecture and Software Technology, Berlin
A03232	A03261	IPMS	Fraunhofer Institute for Photonic Microsystems, Dresden
A03232	A03262	IPM	Fraunhofer Institute for Physical Measurement Techniques, Freiburg
A03232	A03263	IPT	Fraunhofer Institute for Production Technology, Aachen
A03232	A03264	IZM	Fraunhofer Institute for Reliability and Microintegration, Berlin
A03232	A03265	ISC	Fraunhofer Institute for Silicate Research, Wurzburg
A03232	A03266	ISE	Fraunhofer Institute for Solar Energy Systems, Freiburg
A03232	A03268	WKI	Fraunhofer Institute for Wood Research, Braunschweig
A03232	A03269	IWES	Fraunhofer Institute for Wind Energy and Energy System Technology, Bermerhaven
A03232	A03658	HHI	Fraunhofer Heinrich Hertz Institute, Berlin
0	A03270	EAWAG	Swiss Federal Institute of Aquatic Science and Technology
0	A03271	WSL	Swiss Federal Institute for Forest Snow and Landscape Research
0	A03272	EMPA	Swiss Federal Institute for Materials Science and Technology
0	A03273	Loyola U Balt	Loyola University, Baltimore, Maryland
0	A03274	Pondicherry U	Pondicherry University, India
0	A03275	Andhra U	Andhra University, India
0	A03276	Osmania U	Osmania University, India
0	A03277	CSIR	Council of Scientific and Industrial Research, India
A03277	A03278	CMMCS	CSIR, Center for Mathematical Modeling and Computer Simulation, Bangalore
A03277	A03279	NGRI	CSIR, National Geophysical Research Institute, Hyderabad
A03277	A03280	NIO	CSIR, National Institute of Oceanography, Goa
A03277	A03281	NAL	CSIR, National Aerospace Laboratories, Bangalore
A03277	A03282	NCL	CSIR, National Chemical Laboratory, Pune
A03277	A03283	IICB	CSIR, Indian Institute of Chemical Biology, Calcutta
A03277	A03284	NPL	CSIR, National Physical Laboratory, New Delhi
0	A03285	DRDO	Defence Research and Development Organisation, India
0	A03286	U Hyderabad	University of Hyderabad, India
0	A03287	Sri Krishnadevaraya U	Sri Krishnadevaraya University, India
0	A03288	Sri Venkateswara U	Sri Venkateswara University, India
0	A03289	Dibrugarh U	Dibrugarh University, India
0	A03290	Gauhati U	Gauhati University, India
0	A03291	IIT Guwahati	Indian Institute of Technology, Guwahati
0	A03292	Assam U	Assam University, India
0	A03293	Tezpur U	Tezpur University, India
0	A03294	Ind Sch Mines	Indian School of Mines
0	A03295	Birla Inst Tech	Birla Institute of Technology, Jharkhand
0	A03296	GGV Central U	Guru Ghasidas Vishwavidyalaya Central University, India
0	A03297	Pandit Ravi Shukla U	Pandit Ravishanka Shukla University, India
0	A03298	Barkatullah U	Barkatullah University, India
0	A03299	U Delhi	University of Delhi, India
A03299	A03300	Dep Phy Astrop	University of Delhi, Department of Physics and Astrophysics
0	A03301	Jawaharlal Nehru U	Jawaharlal Nehru University, New Delhi, India
0	A03302	India Met Dep	India Meteorological Department, Delhi, India
0	A03303	IIT Delhi	Indian Institute of Technology, Delhi, India
0	A03304	Indira Gandhi Open U	Indira Gandhi Open University, India
0	A03305	Jamia Millia Islamia	Jamia Millia Islamia Central University, India
0	A03306	Goa U	Goa University, India
0	A03307	Gujarat U	Gujarat University, India
0	A03308	St Xaviers Coll Ahmed	Saint Xaviers College, Ahmedabad, India
0	A03309	MS U Baroda	Maharaja Sayajirao University of Baroda, India
0	A03310	Saurashtra U	Saurashtra University, India
0	A03311	Sardar Patel U	Sardar Patel University, India
0	A03312	GJUST	Guru Jambheshwar University of Science and Technology, India
0	A03313	Kurukshetra U	Kurukshetra University, India
0	A03314	NIT Kurukshetra	National Institute of Technology, Kurukshetra, India
0	A03315	Himachal Pradesh U	Himachal Pradesh University, India
0	A03316	Indian IAS	Indian Institute of Advanced Study
0	A03317	U Jammu	University of Jammu, India
0	A03318	U Kashmir	University of Kashmir, India
0	A03319	Mangalore U	Mangalore University, India
0	A03320	Geo Surv IN	Geological Survey of India
0	A03321	Bangalore U	Bangalore University, India
0	A03322	IISc	Indian Institute of Science, Bangalore
A03322	A03323	Div Phy Sci	Indian Institute of Science, Division of Physical Sciences
0	A03324	ISRO	Indian Space Research Organization
A03324	A03325	Sat Ctr	ISRO, Satellite Center
A03324	A03326	Sp App Ctr	ISRO, Space Applications Center
A03324	A03327	VSSC	ISRO, Vikram Sarabhai Space Center
0	A03328	JNCASR	Nehru Center for Advanced Scientific Research, Bangalore, India
0	A03329	TIFR	Tata Institute of Fundamental Research, India
A03329	A03330	Natl Ctr RadPhy	TIFR, National Center for Radiophysics, Pune
A03329	A11536	Ast Grp	TIFR, Astrophysics Group
0	A03331	U Mysore	University of Mysore, India
0	A03332	U Kerala	University of Kerala, India
0	A03333	NCESS	National Center for Earth Science Studies, India
0	A03334	U Calicut	University of Calicut, Kerala, India
0	A03335	CUSAT	Cochin University of Science and Technology, India
0	A03336	Mahatma Gandhi U	Mahatma Gandhi University, India
0	A03337	SCTIMST	Sree Chitra Thirunal Institute for Medical Sciences and Technology, India
0	A03338	U Mumbai	University of Mumbai, India
0	A03339	Amravati U	Amravati University, India
0	A03340	SBS Coll Sci	Saraswati Bhuvan College of Science, Aurangabad, India
0	A03341	Shivaji U	Shivaji University, Kolhapur, India
0	A03342	SRTMU	Swami Ramanand Teerth Marathwada University, India
0	A03343	BARC	Bhabha Atomic Research Center, India
0	A03344	HBNI	Homi Bhabha National Institute of Atomic Research, India
A03344	A03372	IGCAR	Indira Gandhi Center for Atomic Research, India
0	A03345	IIT Mumbai	Indian Institute of Technology, Mumbai, India
0	A03346	U Pune	University of Pune, India
0	A03347	Manipur U	Manipur University, India
0	A03348	North-Estrn Hill U	North-Eastern Hill University, India
0	A03349	Devi Ahilya U	Devi Ahilya University, India
0	A03350	U Jabalpur	University of Jabalpur, India
0	A03351	APS U	Awadhesh Pratash Singh University, India
0	A03352	HS Gour U Sagar	Hari Singh Gour University of Sagar, India
0	A03353	Utkal U	Utkal University, India
0	A03354	Sambalpur U	Sambalpur University, India
0	A03355	Ravenshaw U	Ravenshaw University, India
0	A03356	NIT Rourkela	National Institute of Technology Rourkela, India
0	A03357	Guru Nanak Dev U	Guru Nanak Dev University, India
0	A03358	Panjab U	Panjab University, India
0	A03359	Punjabi U	Punjabi University, India
0	A03360	U Rajasthan	University of Rajasthan, India
0	A03361	BITS	Birla Institute of Technology and Science, Rajasthan, India
A03361	A03362	BITS Goa	Birla Institute of Science and Technology, Goa
A03361	A03363	BITS Hyderabad	Birla Institute of Science and Technology, Hyderabad
0	A03364	U Udaipur	Mohanlal Sukhadia University, Udaipur, India
0	A03365	Anna U	Anna University, India
0	A03366	U Madras	University of Madras, India
0	A03367	IMSc	Institute of Mathematical Sciences, Chennai, India
0	A03368	Loyola Coll	Loyola College, India
0	A03369	Annamalai U	Annamalai University, India
0	A03370	Bharathiar U	Bharathiar University, India
0	A03371	GRI India	Gandhigram Rural Institute, India
0	A03373	Arul Anandar Coll	Arul Anandar College, India
0	A03374	Madurai Kamaraj U	Madurai Kamaraj University, India
0	A03375	GAC Tamil Nadu	Government Arts College, Tamil Nadu, India
0	A03376	VIT	Vellore Institute of Technology, India
0	A03377	Agra Coll	Agra College, India
0	A03378	Aligarh Muslim U	Aligarh Muslim University, India
0	A03379	Allahabad U	Allahabad University, India
0	A03380	GBPNIHESD	Govind Ballabh Pant Institute of Himalayan Environment and Development, India
0	A03381	WIHG	Wadia Institute of Himalayan Geology, India
0	A03382	DDU Gorakhpur U	DDU Gorakhpur University, India
0	A03383	Hindi Post Grad Coll	Hindi Post Graduate College, India
0	A03384	Bundelkhand U	Bundelkhand University, India
0	A03385	IIT Kanpur	Indian Institute of Technology, Kanpur
0	A03386	U Lucknow	University of Lucknow, India
0	A03387	Kumaun U	Kumaun University, India
0	A03388	GBPUA&T	Govind Ballabh Pant University of Agriculture and Technology, Pantnagar
0	A03389	IIT Roorkee	Indian Institute of Technology, Roorkee
0	A03390	BHU	Banaras Hindu University, India
A03390	A11541	Dep Phy	Banaras Hindu University, India, Department of Physics
0	A03391	U Burdwan	University of Burdwan, India
0	A03392	IIEST	Indian Institute of Engineering Science and Technology
0	A03393	Vivekananda U	Ramakrishna Mission Vivekananda University, India
0	A03394	U Kalyani	University of Kalyani, India
0	A03395	IIT Kharagpur	Indian Institute of Technology, Kharagpur
0	A03396	Bose Inst	Bose Institute, Calcutta, India
0	A03397	ISI Calcutta	Indian Statistical Institute, Calcutta
0	A03398	U Calcutta	University of Calcutta, India
A03398	A11542	Inst Rad Phy	University of Calcutta, Institute of Radio Physics
A03398	A11545	Ctr Sp Phy	University of Calcutta, Center for Space Physics
0	A03399	Jadavpur U	Jadavpur University, Calcutta, India
0	A03400	Maulana Azad Coll	Maulana Azad College, Calcutta, India
0	A03401	Presidency U	Presidency University, Calcutta, India
0	A03402	SINP	Saha Institute of Nuclear Physics, India
A03402	A11544	Ast Phy Cosmo	Saha Institute of Nuclear Physics, Astroparticle Physics and Cosmology
0	A03403	St Xaviers Coll	Saint Xaviers College, Calcutta, India
0	A03404	SNBNCBS	Bose National Center for Basic Sciences, Calcutta, India
0	A03405	U N Bengal	University of North Bengal, India
0	A03406	Visva Bharati U	Visva Bharati University, India
0	A03407	FOEN	Swiss Federal Office for the Environment
0	A03408	Bern Mus Nat Hist	Bern Museum of Natural History, Switzerland
0	A03409	FHNW	University of Applied Sciences Northwestern Switzerland
0	A03410	SUPSI	University of Applied Sciences of Southern Switzerland
0	A03411	CERN	European Organization for Nuclear Research, Switzerland
A03411	A11265	Theo Div	CERN, Theory Division
0	A03412	Geneva MNH	Geneva Museum of Natural History, Switzerland
0	A03413	ZHAW	Zurich University of Applied Sciences, Switzerland
0	A03414	AIT	Austrian Institute of Technology
0	A03415	AGES	Austrian Agency for Health and Food Safety
0	A03416	Austrian Ac Sci	Austrian Academy of Sciences
A03416	A03417	SMI	Stefan Meyer Institute for Subatomic Physics, Vienna
A03416	A03418	IQOQI	Institute for Quantum Optics and Quantum Information, Innsbruck
A03416	A03419	Austrian IWF	Austrian Institute of Space Science Research
A03416	A03420	HEPHY	Institute of High Energy Physics, Vienna
0	A03421	Med U Graz	Medical University of Graz, Austria
0	A03422	NHM Vienna	Natural History Museum, Vienna, Austria
0	A03423	Morehouse Coll	Morehouse College, Georgia
0	A03424	U N Georgia	University of North Georgia
0	A03425	Wilbur Wright Coll	Wilbur Wright College, Illinois
0	A03426	Wentworth Inst Tech	Wentworth Institute of Technology, Massachusetts
0	A03427	Cen AZ U	Central Arizona University
0	A03428	U Cen Venez	University of Central Venezuela
0	A03429	UCLA Venez	University Centroccidental Lisandro Alvarado, Venezuela
0	A03430	U Carabobo	University of Carabobo, Venezuela
0	A03431	U Andes Venez	University of the Andes, Venezuela
A03431	A11702	Ctr Theo Astrop	University of the Andes, Center for Theoretical Astrophysics
A03431	A11703	Ctr Fund Phy	University of the Andes, Center for Fundamental Physics
0	A03432	U Oriente	University of Oriente, Venezuela
0	A03433	U Zulia	University of Zulia, Venezuela
0	A03434	Metro U Venez	Metropolitan University, Venezuela
0	A03435	UNET	National Experimental University of Tachira, Venezuela
0	A03436	Simon Bolivar U	Simon Bolivar University, Venezuela
A03436	A11704	Dep Phy	Simon Bolivar University, Department of Physics
0	A03437	UNMSM	National University of San Marcos, Peru
A03437	A11701	SPACE	Seminario Permanente de Astronomia y Ciencias
0	A03438	UPCH	Cayetano Heredia University, Peru
0	A03439	UCM	University of California, Merced
0	A03440	NTU	National Taiwan University
A03440	A03629	ASIAA	Institute of Astronomy and Astrophysics Academia Sinica
A03440	A03630	Inst Phy	Institute of Physics, Taiwan
A03440	A03631	Inst Ear Sci	Institute of Earth Sciences, Taiwan
A03440	A11531	Inst Astrop	National Taiwan University, Institute of Astrophysics
A03440	A11532	Dep Phy	National Taiwan University, Department of Physics
A03440	A13039	Dep Geos	National Taiwan University, Department of Geosciences
0	A03444	TX A&M Galveston	Texas A&M University, Galveston
0	A03445	KLA Tencor	KLA Tencor Corporation
0	A03446	SIT	Stevens Institute of Technology, New Jersey
0	A03447	Warren Wilson Coll	Warren Wilson College, North Carolina
0	A03448	BEV Vienna	Federal Office Metrology Surveying, Vienna, Austria
0	A03449	Hashemite U	Hashemite University, Jordan
0	A03450	U Sth China	University of South China
0	A03451	Shanghai U	Shanghai University, China
0	A03452	China Agr U	China Agricultural University, Beijing
0	A03453	Teikyo U Sci	Teikyo University of Science, Japan
0	A03454	Toyama Pref U	Toyama Prefectural University, Japan
0	A03455	Toyama U	Toyama University, Japan
0	A03456	Okayama Shoka U	Okayama Shoka University, Japan
0	A03457	UNAH	National Autonomous University of Honduras
0	A03458	USAC	University of San Carlos, Guatemala
0	A03459	UVG	University of Guatemala Valley
0	A03460	URL	Rafael Landivar University, Guatemala
0	A03461	NSYSU	National Sun Yat-sen University, Taiwan
0	A03462	NTUT	National Taipei Institute of Technology, Taiwan
